Date,Open,High,Low,Close,Adj Close,Volume,Search Interest,Price Difference,Buy
2021-06-17,224.0,233.66000366210938,221.47999572753906,223.58999633789062,223.58999633789062,4608600,40.0,-0.410003662109375,0
2021-06-18,220.17999267578125,223.49000549316406,213.0,213.82000732421875,213.82000732421875,4320300,34.0,-6.3599853515625,0
2021-06-21,216.9499969482422,218.39999389648438,197.0,200.3699951171875,200.3699951171875,5120200,35.0,-16.580001831054688,0
2021-06-22,217.72999572753906,225.8800048828125,209.1699981689453,220.39999389648438,220.39999389648438,8200200,44.0,2.6699981689453125,1
2021-06-23,221.4499969482422,222.57000732421875,214.1199951171875,219.33999633789062,219.33999633789062,3555100,40.0,-2.1100006103515625,0
2021-06-24,221.16000366210938,227.4499969482422,211.60000610351562,212.30999755859375,212.30999755859375,3863300,37.0,-8.850006103515625,0
2021-06-25,214.0,214.1999969482422,198.5,209.50999450683594,209.50999450683594,12692700,34.0,-4.4900054931640625,0
2021-06-28,211.25,224.4499969482422,210.1999969482422,213.25,213.25,4879400,35.0,2.0,1
2021-06-29,213.58999633789062,215.22000122070312,208.00999450683594,210.8800048828125,210.8800048828125,2480000,32.0,-2.709991455078125,0
2021-06-30,209.69000244140625,215.27999877929688,206.94000244140625,214.13999938964844,214.13999938964844,2539600,29.0,4.4499969482421875,1
2021-07-01,213.39999389648438,216.8300018310547,202.0,204.36000061035156,204.36000061035156,2742100,29.0,-9.039993286132812,0
2021-07-02,204.8000030517578,205.4499969482422,196.5,202.8300018310547,202.8300018310547,2599100,28.0,-1.970001220703125,0
2021-07-06,204.0,204.77000427246094,193.7100067138672,199.55999755859375,199.55999755859375,2768100,27.0,-4.44000244140625,0
2021-07-07,196.0,197.5,177.55999755859375,190.66000366210938,190.66000366210938,4239500,27.0,-5.339996337890625,0
2021-07-08,179.8300018310547,194.22000122070312,179.5,191.3800048828125,191.3800048828125,2857500,31.0,11.550003051757812,1
2021-07-09,190.8800048828125,194.77999877929688,186.75,191.22999572753906,191.22999572753906,1579100,27.0,0.3499908447265625,1
2021-07-12,191.4199981689453,197.75,187.4199981689453,189.25,189.25,1636300,25.0,-2.1699981689453125,0
2021-07-13,187.67999267578125,188.7899932861328,179.0,180.05999755859375,180.05999755859375,2397900,26.0,-7.6199951171875,0
2021-07-14,180.49000549316406,182.3800048828125,165.07000732421875,167.6199951171875,167.6199951171875,3913800,29.0,-12.870010375976562,0
2021-07-15,160.0,171.99000549316406,158.00999450683594,166.82000732421875,166.82000732421875,4298600,32.0,6.82000732421875,1
2021-07-16,170.14999389648438,179.47000122070312,166.3000030517578,169.0399932861328,169.0399932861328,3278800,27.0,-1.1100006103515625,0
2021-07-19,163.3000030517578,176.0,161.22000122070312,173.49000549316406,173.49000549316406,2436900,29.0,10.19000244140625,1
2021-07-20,173.89999389648438,193.63999938964844,172.4199981689453,191.17999267578125,191.17999267578125,3101100,37.0,17.279998779296875,1
2021-07-21,187.7899932861328,195.50999450683594,182.11000061035156,185.80999755859375,185.80999755859375,2229200,33.0,-1.9799957275390625,0
2021-07-22,185.3000030517578,187.69000244140625,176.14999389648438,178.85000610351562,178.85000610351562,1413000,25.0,-6.4499969482421875,0
2021-07-23,181.0,181.60000610351562,173.83999633789062,180.36000061035156,180.36000061035156,1312900,22.0,-0.6399993896484375,0
2021-07-26,180.36000061035156,186.0399932861328,178.75999450683594,183.94000244140625,183.94000244140625,1255400,22.0,3.5800018310546875,1
