,Date,Open,High,Low,Close,Adj Close,Volume,Search Interest,Price Difference,Buy
204,2021-05-18,14.25,14.670000076293945,13.569999694824219,14.029999732971191,14.029999732971191,172488400,20.0,-0.2200002670288086,0
205,2021-05-19,12.949999809265137,13.3100004196167,12.140000343322754,12.640000343322754,12.640000343322754,89024100,15.0,-0.3099994659423828,0
206,2021-05-20,12.59000015258789,12.989999771118164,12.029999732971191,12.550000190734863,12.550000190734863,61419700,13.0,-0.039999961853027344,0
207,2021-05-21,12.609999656677246,12.84000015258789,12.050000190734863,12.079999923706055,12.079999923706055,53937700,13.0,-0.5299997329711914,0
208,2021-05-24,12.380000114440918,13.960000038146973,12.170000076293945,13.680000305175781,13.680000305175781,113319200,14.0,1.3000001907348633,1
209,2021-05-25,13.609999656677246,16.670000076293945,13.550000190734863,16.40999984741211,16.40999984741211,213644100,19.0,2.8000001907348633,1
210,2021-05-26,17.760000228881836,19.950000762939453,17.260000228881836,19.559999465942383,19.559999465942383,379064100,29.0,1.7999992370605469,1
211,2021-05-27,18.610000610351562,29.760000228881836,18.309999465942383,26.520000457763672,26.520000457763672,705545700,43.0,7.909999847412109,1
212,2021-05-28,31.809999465942383,36.720001220703125,24.170000076293945,26.1200008392334,26.1200008392334,660623600,57.0,-5.689998626708984,0
213,2021-06-01,31.889999389648438,33.529998779296875,28.530000686645508,32.040000915527344,32.040000915527344,508694600,41.0,0.15000152587890625,1
214,2021-06-02,37.52000045776367,72.62000274658203,35.59000015258789,62.54999923706055,62.54999923706055,766462500,92.0,25.029998779296875,1
215,2021-06-03,58.099998474121094,68.80000305175781,37.65999984741211,51.34000015258789,51.34000015258789,598142200,100.0,-6.759998321533203,0
216,2021-06-04,48.790000915527344,57.47999954223633,46.040000915527344,47.90999984741211,47.90999984741211,337710100,67.0,-0.8800010681152344,0
217,2021-06-07,52.380001068115234,59.68000030517578,51.5,55.0,55.0,349094900,46.0,2.6199989318847656,1
218,2021-06-08,57.15999984741211,60.619998931884766,52.77000045776367,55.04999923706055,55.04999923706055,214490300,43.0,-2.1100006103515625,0
219,2021-06-09,52.20000076293945,53.38999938964844,48.119998931884766,49.34000015258789,49.34000015258789,150361300,37.0,-2.8600006103515625,0
220,2021-06-10,47.93000030517578,51.5,39.709999084472656,42.810001373291016,42.810001373291016,224860600,35.0,-5.119998931884766,0
221,2021-06-11,44.68000030517578,49.599998474121094,42.0099983215332,49.400001525878906,49.400001525878906,218006600,33.0,4.720001220703125,1
222,2021-06-14,51.83000183105469,60.54999923706055,51.52000045776367,57.0,57.0,301467300,32.0,5.1699981689453125,1
223,2021-06-15,58.38999938964844,64.70999908447266,56.72999954223633,59.040000915527344,59.040000915527344,285582100,35.0,0.6500015258789062,1
224,2021-06-16,56.13999938964844,57.34000015258789,51.86000061035156,55.18000030517578,55.18000030517578,166450700,29.0,-0.9599990844726562,0
225,2021-06-17,54.0,63.83000183105469,52.97999954223633,60.72999954223633,60.72999954223633,303576000,31.0,6.729999542236328,1
226,2021-06-18,61.2599983215332,64.95999908447266,56.849998474121094,59.2599983215332,59.2599983215332,243645900,34.0,-2.0,0
227,2021-06-21,61.34000015258789,63.0099983215332,53.43000030517578,55.689998626708984,55.689998626708984,185876100,27.0,-5.650001525878906,0
228,2021-06-22,54.099998474121094,58.7400016784668,51.04999923706055,58.27000045776367,58.27000045776367,169494100,26.0,4.170001983642578,1
229,2021-06-23,57.040000915527344,61.099998474121094,56.79999923706055,58.29999923706055,58.29999923706055,116291800,23.0,1.2599983215332031,1
230,2021-06-24,57.97999954223633,58.7599983215332,55.65999984741211,56.70000076293945,56.70000076293945,80351200,23.0,-1.279998779296875,0
231,2021-06-25,55.75,56.290000915527344,52.970001220703125,54.060001373291016,54.060001373291016,77596900,25.0,-1.6899986267089844,0
232,2021-06-28,55.099998474121094,59.36000061035156,54.33000183105469,58.11000061035156,58.11000061035156,99310200,26.0,3.0100021362304688,1
233,2021-06-29,59.060001373291016,61.0,56.18000030517578,56.43000030517578,56.43000030517578,63604100,22.0,-2.6300010681152344,0
234,2021-06-30,56.0,58.18000030517578,54.650001525878906,56.68000030517578,56.68000030517578,59020600,26.0,0.6800003051757812,1
235,2021-07-01,56.86000061035156,57.709999084472656,52.529998779296875,54.220001220703125,54.220001220703125,57549900,22.0,-2.6399993896484375,0
236,2021-07-02,52.77000045776367,53.25,47.77000045776367,51.959999084472656,51.959999084472656,90271500,24.0,-0.8100013732910156,0
237,2021-07-06,53.459999084472656,55.06999969482422,49.70000076293945,49.959999084472656,49.959999084472656,62370300,21.0,-3.5,0
238,2021-07-07,47.70000076293945,48.9900016784668,42.79999923706055,45.06999969482422,45.06999969482422,95320200,20.0,-2.6300010681152344,0
239,2021-07-08,40.95000076293945,49.790000915527344,38.7599983215332,47.939998626708984,47.939998626708984,145078200,23.0,6.989997863769531,1
240,2021-07-09,48.369998931884766,48.91999816894531,45.81999969482422,46.189998626708984,46.189998626708984,57699900,25.0,-2.1800003051757812,0
241,2021-07-12,44.290000915527344,46.54999923706055,42.06999969482422,42.61000061035156,42.61000061035156,62986400,19.0,-1.6800003051757812,0
242,2021-07-13,40.56999969482422,42.13999938964844,38.70000076293945,39.349998474121094,39.349998474121094,86807300,21.0,-1.220001220703125,0
243,2021-07-14,38.79999923706055,39.130001068115234,33.2400016784668,33.43000030517578,33.43000030517578,137830700,22.0,-5.369998931884766,0
244,2021-07-15,32.20000076293945,37.400001525878906,32.13999938964844,36.0,36.0,199584500,22.0,3.799999237060547,1
245,2021-07-16,37.83000183105469,38.54999923706055,34.29999923706055,34.959999084472656,34.959999084472656,126277200,25.0,-2.8700027465820312,0
246,2021-07-19,32.95000076293945,35.34000015258789,31.149999618530273,34.619998931884766,34.619998931884766,112891300,19.0,1.6699981689453125,1
247,2021-07-20,35.13999938964844,44.38999938964844,35.130001068115234,43.09000015258789,43.09000015258789,167634800,21.0,7.950000762939453,1
248,2021-07-21,41.79999923706055,46.54999923706055,40.11000061035156,40.779998779296875,40.779998779296875,157655700,21.0,-1.0200004577636719,0
